label,area,area_convex,centroid,solidity,volume_um,surface_area_um,sphericity,ellipsoid_r_axis_major,ellipsoid_r_axis_medium,ellipsoid_r_axis_minor,aspect_ratio_minor_per_medium,aspect_ratio_medium_per_major,aspect_ratio_minor_per_major,prolate_ratio,oblate_ratio,img_name,organoid,date,magnification,spacing_x_um,spacing_y_um,spacing_z_um,count,relative_z_position,organoid_center,distance_to_organoid_center_um,neighborhood_density,nuc_count_per_organoid
19,12155.0,13656.0,"(109.27823940765117, 143.96610448375154, 70.12389962978199)",0.8900849443468073,413.41858272,353.65902215143154,0.7588560109620208,24.99838296068362,14.436597668362708,8.386691481039003,0.5809326874446422,0.5775012604242429,0.3354893592209236,0.193745527809005,0.1948967350612921,20231108_P021N_B003a,P021N_B003a,20231108,40x,0.324,0.324,0.324,25,0.7343537986454308,"(76.86542624887097, 93.63745987632878, 86.39311609810325)",20.09910263113573,1,25
20,23780.0,25800.0,"(113.3163582842725, 98.60546677880572, 121.98948696383516)",0.9217054263565891,808.81068672,493.974704135941,0.8498533721009144,21.39035645963839,18.276430756314227,14.800473579305086,0.8098120347810116,0.8544238517389904,0.6919227179421811,0.5911952737698694,0.5603273441279656,20231108_P021N_B003a,P021N_B003a,20231108,40x,0.324,0.324,0.324,25,0.7627912555230457,"(76.86542624887097, 93.63745987632878, 86.39311609810325)",16.585677275190108,0,25
21,12204.0,13630.0,"(118.95403146509341, 105.4869714847591, 46.389380530973455)",0.895377842993397,415.085181696,346.4501038247683,0.7767267252165193,24.462915373401948,13.933976094066612,8.876781587742027,0.6370601993153951,0.569595891633454,0.36286687225323844,0.206687479645326,0.23116804196260207,20231108_P021N_B003a,P021N_B003a,20231108,40x,0.324,0.324,0.324,25,0.8024931793316438,"(76.86542624887097, 93.63745987632878, 86.39311609810325)",19.201368646278866,3,25
22,14684.0,16541.0,"(123.68441841460093, 62.97500681013348, 79.42638245709615)",0.8877335106704553,499.435497216,389.8980895624199,0.7807631152449737,23.048422063310856,15.993602276121047,9.962569664862594,0.6229096793120225,0.6939131118038716,0.4322451939441572,0.29994060759205815,0.2692497151439179,20231108_P021N_B003a,P021N_B003a,20231108,40x,0.324,0.324,0.324,25,0.8358057634831051,"(76.86542624887097, 93.63745987632878, 86.39311609810325)",18.272966445724997,0,25
23,13471.0,14986.0,"(121.87417415188182, 76.9320763120778, 45.636701061539604)",0.8989056452689177,458.178669504,347.8047207680764,0.8263649654956664,20.472987902903245,14.000380555003769,11.566216610333555,0.8261358728709529,0.6838464723079524,0.5649501023098522,0.3863391344946092,0.4667255459002839,20231108_P021N_B003a,P021N_B003a,20231108,40x,0.324,0.324,0.324,25,0.823057564449872,"(76.86542624887097, 93.63745987632878, 86.39311609810325)",20.40413658540444,1,25
24,13552.0,15185.0,"(132.33928571428572, 107.9504132231405, 78.52169421487604)",0.8924596641422456,460.933659648,357.97052894555003,0.8061127682240448,23.347686650822894,13.718892008676722,10.456857477983728,0.762223178910522,0.5875910626114728,0.4478755276431284,0.26316765720549984,0.3413811084363727,20231108_P021N_B003a,P021N_B003a,20231108,40x,0.324,0.324,0.324,25,0.8967555331991951,"(76.86542624887097, 93.63745987632878, 86.39311609810325)",18.736528091934133,2,25
25,12890.0,14262.0,"(131.36066718386346, 125.14072924747866, 104.50232738557021)",0.9038003085121301,438.41756736,330.4734361551824,0.8445127298665928,17.231931491781218,14.568426079707514,12.746700223068647,0.874953831891534,0.8454319869282173,0.739713956566517,0.6253778400585635,0.6472155608015216,20231108_P021N_B003a,P021N_B003a,20231108,40x,0.324,0.324,0.324,25,0.8898638534074891,"(76.86542624887097, 93.63745987632878, 86.39311609810325)",21.221705180429925,3,25
1,3000.0,5805.0,"(63.96933333333333, 226.77733333333333, 345.5586666666667)",0.5167958656330749,102.036672,234.4047745277798,0.4504934987830072,15.022531166081572,11.505058920020982,6.464572422902653,0.5618895537903827,0.7658535564231367,0.430325113087374,0.32956601827615384,0.2417951857774606,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.05468949771689498,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",53.96295313051365,3,94
2,2585.0,5201.0,"(67.9404255319149, 210.50599613152804, 299.0847195357834)",0.49701980388386846,87.92159904,234.66541640256975,0.40747292103304167,15.109046328777138,13.091269900462462,4.2350695855368565,0.3235033436586048,0.8664524295969919,0.2803002580957487,0.24286683964372538,0.0906780707223446,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.06828912853395512,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",49.36352022258496,2,94
3,12405.0,14740.0,"(91.14768238613462, 382.05675130995564, 287.38291011688835)",0.8415875169606513,421.92163872000003,380.5224703526197,0.7149214866334809,22.64203986228281,14.724205445245966,9.54904187053669,0.6485268020774465,0.6503038390005487,0.42173946908571247,0.27425879580449203,0.27350934919599723,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.1477660355689542,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",48.7070874179183,2,94
4,7454.0,9635.0,"(87.3768446471693, 343.36718540381, 348.4161524013952)",0.7736377789309808,253.527117696,327.6190700492252,0.5912864098562524,19.830493846664567,12.29106532751463,8.256483710044368,0.6717467924901109,0.6198063155942005,0.41635290446551765,0.25805815970371665,0.279683728118653,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.1348522076957853,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",49.832897099830646,2,94
5,1552.0,3035.0,"(83.26997422680412, 378.3601804123711, 259.28157216494844)",0.5113673805601318,52.786971648,150.70627132607834,0.4515480431810982,16.360318805668356,6.5843855021325,4.514686960786106,0.6856656493341594,0.40246070876389095,0.27595348320607926,0.11106043443698313,0.1892118242485194,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.12078758296850728,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",49.20619992306719,3,94
6,6060.0,8052.0,"(84.38564356435644, 212.91963696369638, 352.2386138613861)",0.7526080476900149,206.11407744000002,260.6563786908122,0.6473724356506009,18.479814793712933,13.011632699423563,6.94102552832864,0.5334476993526062,0.7040997350173815,0.3756003837598018,0.2644601306777033,0.20036316059262224,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.12460836837108369,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",51.6930373478691,4,94
7,10581.0,13126.0,"(93.95397410452698, 206.7714771760703, 328.6077875437104)",0.8061100106658541,359.883342144,377.3573360451934,0.648394253437724,21.734975532734865,17.463942934638567,7.337171934969334,0.4201326105124028,0.8034949433615082,0.33757442808798566,0.27123934597684957,0.1418260257148368,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.15737662364564037,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",46.484073651580445,6,94
8,11945.0,21039.0,"(101.13511929677689, 251.24621180410213, 369.8578484721641)",0.5677551214411332,406.27601568,517.1551740859304,0.5129527630484194,32.98137781192262,12.237032720500817,9.433495463886638,0.7708972983362717,0.3710285479970817,0.28602490525658003,0.10612340528835175,0.22049582671918563,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.18196958663279758,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",47.69843047793403,5,94
9,3348.0,5332.0,"(97.23626045400239, 287.0854241338112, 162.50388291517325)",0.627906976744186,113.872925952,213.84143124272444,0.5312993182315874,21.001590753167882,9.057155322828123,5.046620815842203,0.5571971149840435,0.43126044256728224,0.2402970744052314,0.10363062265562326,0.13389283659770096,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.168617330321926,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",46.47612517801984,2,94
10,4137.0,6199.0,"(102.5861735557167, 368.2994923857868, 225.66424945612764)",0.66736570414583,140.708570688,257.71838535223475,0.507636012136212,18.99839868863195,9.904523503868978,6.141653167405843,0.6200856775196449,0.5213346485772791,0.3232721487775081,0.16853297207774406,0.20045642939793254,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.1869389505332764,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",44.07934364324575,4,94
11,1110.0,2330.0,"(94.24324324324324, 274.6900900900901, 370.79459459459457)",0.47639484978540775,37.75356864,125.53511734398607,0.433535066561737,10.966915160225465,8.78091428342119,4.916893604207749,0.5599523518286805,0.8006731296023508,0.4483388019668663,0.35897283169297944,0.2510483665773999,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.15836727138097,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",48.57080246407111,3,94
12,6673.0,8969.0,"(106.516109695789, 358.41540536490334, 202.70822718417503)",0.7440071356895975,226.963570752,304.61732703267046,0.590699983226785,20.11628941177372,14.364661505425374,5.93926598813534,0.4134636925410421,0.7140810718808799,0.29524659675353393,0.21083000627894538,0.12207374810389217,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.20039763594448287,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",43.92940196587979,4,94
13,5307.0,7242.0,"(107.49067269643866, 199.71075937441117, 232.95647258338045)",0.7328086164043082,180.502872768,242.78107101041218,0.6361976301830558,20.222076504127468,10.484046107996669,6.644730643972117,0.6337944888380329,0.5184455763411241,0.32858794904746214,0.1703549686226594,0.20825723120487385,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.2037351804672557,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",40.606950138381556,2,94
14,3975.0,5446.0,"(105.74716981132076, 356.9071698113207, 330.20100628930817)",0.729893499816379,135.1985904,196.03308534474348,0.6498346403083887,13.525878931514598,10.4212707327044,7.718798508103702,0.7406772845733962,0.7704690235266988,0.5706689041936713,0.4396827133711492,0.42268149434864405,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.197764280175756,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",44.70685217011408,4,94
15,4364.0,5940.0,"(112.2724564619615, 312.41315307057744, 165.2222731439047)",0.7346801346801347,148.429345536,234.446298167727,0.5782565930025249,23.032903197061906,10.514873719371923,4.714749321763088,0.44838858245885904,0.45651534369810615,0.20469626783151265,0.09344698706282258,0.09178346936759091,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.22011115226699143,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",43.722978035178144,4,94
16,12680.0,14568.0,"(119.21127760252367, 194.89471608832807, 300.7851735015773)",0.8704008786381109,431.27500032,408.53393914350636,0.6757076550032676,24.840004001897682,18.145849040988814,6.862594641256061,0.3781908813279812,0.7305091029615993,0.2762718814671602,0.2018191243040885,0.10448350633820484,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.24387423836480707,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",39.621163631111564,3,94
17,9870.0,11749.0,"(121.85339412360689, 328.839412360689, 354.4279635258359)",0.840071495446421,335.70065088,318.86430298526136,0.7325653016026876,25.35045456069978,10.273005329169658,9.971944609012848,0.9706939974710259,0.4052394920403384,0.393363542461764,0.1594064421343933,0.38183562949157335,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.2529225826150921,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",41.72420537153419,5,94
18,1368.0,1903.0,"(111.00877192982456, 339.2916666666667, 177.12061403508773)",0.7188649500788229,46.528722432,94.59958072527749,0.6613159513062383,11.645983736726407,7.565484550801001,4.401130963839085,0.5817381470130836,0.6496217684851068,0.3779097638578884,0.24549840912515059,0.21984452576483995,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.21578346551309782,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",44.310566436713714,4,94
19,1204.0,1619.0,"(112.56976744186046, 268.34302325581393, 381.30232558139534)",0.74366893143916,40.950717696,92.68451588605292,0.6198947386992514,10.714848004788694,7.580520413695097,4.007501692028894,0.528657859002513,0.7074781098441341,0.3740138628413447,0.2646066207384978,0.19772536796696485,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.22112934055431666,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",47.44896831515908,6,94
20,8776.0,10299.0,"(119.22025979945306, 220.1349134001823, 362.38400182315405)",0.8521215652005049,298.491277824,294.1535721345068,0.7342846134372838,17.990558292986282,15.58865585278243,7.800154038739984,0.5003737405202725,0.8664909448007377,0.4335693151768901,0.3756838855442324,0.21694670000987348,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.24390499931319543,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",45.45707249072414,5,94
21,5157.0,6412.0,"(119.24801241031608, 307.44444444444446, 364.1460151250727)",0.8042732376793512,175.401039168,229.4698719538158,0.6603586827275036,17.040006144758657,9.76881772832354,8.045627489378061,0.823602989955551,0.5732872186391984,0.4721610673745455,0.27068390506486834,0.38887326683027995,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.24400004250108245,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",42.513154536336216,4,94
22,20060.0,32163.0,"(151.17726819541375, 207.72876370887337, 206.70757726819542)",0.6236980381183347,682.28521344,781.8034510115253,0.47939906301924784,52.04747915013583,15.064252567545244,8.338338033031253,0.553518204480689,0.28943289499364605,0.16020637635453075,0.04636899530473343,0.08867714578611736,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.3533468088884033,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",33.526662989372944,4,94
23,12795.0,15506.0,"(124.3558421258304, 387.62391559202814, 293.87831184056273)",0.8251644524700116,435.18640608,406.0224773373502,0.6839918521324068,21.130614015678965,19.647132948498086,7.879929131609776,0.4010727240593215,0.9297947013711891,0.37291529369486615,0.3467346641377673,0.14956615268558188,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.26149261001996715,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",43.55473954904779,3,94
24,3803.0,6047.0,"(131.4675256376545, 290.1498816723639, 162.53878516960293)",0.6289068959814784,129.348487872,189.20893430844313,0.6537073814248118,15.161595788582263,9.534081372568446,7.187674669038038,0.753892733674215,0.6288309954647566,0.47407111819000325,0.2981106131725101,0.3573987712482535,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.28584769053991266,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",39.46869345336211,5,94
25,12457.0,13709.0,"(138.88070964116562, 367.270851729951, 330.89684514730675)",0.908673134437231,423.690274368,349.60170284600605,0.780326307135782,22.605889129157656,15.520210500438996,8.636463671051468,0.5564656272417943,0.6865560744709054,0.3820448566171164,0.26229521703084735,0.21259483077194508,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.31123530699029317,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",40.68237285423766,6,94
26,10843.0,12389.0,"(137.83676104399152, 384.7541270865996, 235.64714562390483)",0.8752118815077892,368.794544832,332.7434397060365,0.7474192544708699,22.480536975591274,14.603044092658747,8.096096904928496,0.55441159073118,0.6495860890028702,0.36013805692092704,0.23394067189635803,0.19966471302036737,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.3076601405616148,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",40.32462259992319,4,94
27,7042.0,8763.0,"(142.44532803180914, 246.55651803464926, 164.16344788412383)",0.8036060709802579,239.514081408,295.36077032782714,0.6314689684197073,22.902331815936265,12.41134918571944,6.383816828753868,0.5143531725059447,0.5419251317057234,0.2787409107535408,0.15105670477188585,0.1433712717532801,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.32344290421852445,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",38.55827752545982,2,94
28,9130.0,11278.0,"(136.6194961664841, 245.50580503833515, 371.3226725082147)",0.8095406987054442,310.53160512,330.85791018987976,0.6702648956580827,21.951630931631893,15.819946412422503,6.74578748858442,0.4264102616230948,0.7206729405069513,0.30730233710625415,0.22146447890702262,0.13103686996286631,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.3034914252276853,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",41.83826402630089,6,94
29,9231.0,11031.0,"(141.17625392698517, 209.1788538619868, 337.92676849745425)",0.8368234974163721,313.966839744,324.89821489430085,0.6875843560306258,21.888117529783234,15.703233048216589,7.019625965064234,0.44701788119112523,0.7174318680831802,0.3207048735695341,0.23008389654837097,0.14336081307072082,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.3190967600239218,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",38.147232892233,6,94
30,3276.0,5068.0,"(136.44749694749694, 342.7786935286935, 173.6013431013431)",0.6464088397790055,111.424045824,198.82419814251614,0.563206295478374,16.130153278857502,8.161226800023861,7.09979530190435,0.8699421638280647,0.5059608956550424,0.44015671637853326,0.22270208644746517,0.38291088626979697,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.3029023868064964,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",40.89279461513455,6,94
31,12073.0,13630.0,"(151.04770976559266, 191.05988569535327, 252.8435351611033)",0.8857666911225238,410.629580352,373.6217219978647,0.7150759321517105,24.89951243334797,16.20980076007425,7.251602999430575,0.4473591691078478,0.6510087618568959,0.29123473878622974,0.18959636670693994,0.13028653075874883,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.35290311563559124,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",32.86703654208189,3,94
32,6946.0,9203.0,"(145.66239562338038, 359.72847682119203, 204.97955657932624)",0.7547538846028469,236.248907904,293.5267552641815,0.6296264593014028,17.584672602185826,11.807286566456604,8.874048221924333,0.7515738838027929,0.6714533067274123,0.5046467695293493,0.338846742129788,0.379279332523706,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.3344602589841793,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",36.405188475335216,6,94
33,9709.0,11359.0,"(150.2347306622721, 312.68915439283137, 367.20208054382533)",0.8547407342195615,330.224682816,326.83912668360347,0.7068974866882168,20.463111269254185,15.853307707545882,7.511474263982969,0.4738111694134118,0.7747261645087895,0.3670739099810768,0.2843817623708843,0.17392371854928743,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.35011894062421955,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",38.59016025092941,5,94
34,12973.0,14633.0,"(157.96986047945734, 276.9994604177908, 156.5931550142604)",0.8865577803594615,441.240581952,356.5545465323643,0.7860951406861973,20.986322656732085,14.892585237539217,10.277395857047106,0.6901015299305613,0.7096329109741343,0.4897187575523279,0.34752054748049477,0.33795566382255504,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.37660911123101826,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",37.09905542873962,3,94
35,11117.0,13269.0,"(167.81020059368535, 274.62723756409105, 367.6653773500045)",0.837817469289321,378.11389420800003,376.9482981900181,0.6708376492238394,28.63929828950893,15.356828372959406,6.566655116344704,0.42760490362107545,0.5362152458387878,0.22928826851704615,0.1229478652708179,0.09804478796067478,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.41030890614275806,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",35.249494992773606,5,94
36,10963.0,12914.0,"(164.6615889811183, 208.98330748882606, 326.0375809541184)",0.848923648753291,372.876011712,341.8236060989134,0.7329230318832916,21.31596462441911,16.153162585290673,7.908624821368547,0.48960225464270796,0.7577964624123066,0.3710188565573334,0.28115677698740627,0.1816516686854299,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.3995259896613641,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",32.57085795857547,4,94
37,10515.0,11734.0,"(163.12591535901095, 252.52505943889682, 365.5516880646695)",0.8961138571672064,357.63853536,326.29230655891143,0.7467470156393953,20.695901725586896,16.7195073830953,7.509250194764344,0.44913106724404867,0.8078656153659894,0.36283754601909696,0.2931239773926033,0.16296161427976866,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.39426683342127034,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",36.12977347630901,4,94
38,7762.0,9000.0,"(161.53903633084258, 383.64171605256377, 285.89564545220304)",0.8624444444444445,264.002882688,273.58740101080394,0.727434358594908,22.032508348949964,12.432216875690841,7.037923406115104,0.5661036544396686,0.5642669767232082,0.3194335976026316,0.1802458303830548,0.18083252695366034,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.38883231620151565,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",36.44437172273456,3,94
39,13134.0,14758.0,"(167.38023450586266, 316.9308664534795, 164.56494594183036)",0.8899579888873831,446.716550016,365.38271844747464,0.7734355860577651,19.37347727187275,18.28948758034405,9.082105728702006,0.4965751877303912,0.944047747530461,0.46879068745639163,0.4425607925564628,0.2327898236299168,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.4088364195406255,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",35.71619436677469,6,94
40,7244.0,9036.0,"(169.15875207067918, 367.23729983434566, 222.4262838210933)",0.8016821602478973,246.38455065600002,289.3739203815238,0.6568008678070673,17.703445593995692,15.0189124179059,7.101571381911964,0.4728419198613412,0.8483609779894893,0.4011406335679952,0.3403120602050677,0.1896761073106856,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.41492723311876434,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",32.715557050100095,5,94
41,10516.0,12419.0,"(174.45483073411944, 201.21034613921643, 298.33758082921264)",0.8467670504871567,357.67254758400003,331.7653819046073,0.7344746241249458,21.373777622875085,13.735429554832583,9.051315405296133,0.6589757800557157,0.6426299457767526,0.4234775698053978,0.27213936772171377,0.2790614618986108,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.43306448881547754,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",28.97802807173077,4,94
42,12122.0,15523.0,"(172.1949348292361, 232.30308529945555, 182.4500082494638)",0.780905752753978,412.296179328,400.99442400779424,0.6680649150627246,19.994804313699664,13.983806294688248,11.63213215344524,0.8318287530816062,0.699372000610533,0.581757739208048,0.4068650739405932,0.4839228148010048,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.4253251192782058,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",31.658470468412133,5,94
43,10231.0,11769.0,"(178.3649692112208, 340.82171830710587, 345.80920731111325)",0.8693176990398505,347.97906374400003,326.0030868846332,0.7338903136452571,25.985905046428446,12.963304593171353,7.656662317474093,0.5906412413936006,0.4988590764882001,0.2946467442174557,0.14698720271057486,0.17403051877718073,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.44645537401103014,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",33.828329005964555,5,94
44,10518.0,12221.0,"(175.83513976041073, 383.95598022437724, 249.25907967294162)",0.8606497013337697,357.740572032,323.18201262642503,0.7540770811122793,19.03761110060844,16.197137686739943,8.599798259603482,0.5309455550682791,0.8507967518163181,0.451726753643404,0.3843276547083383,0.23984231195238886,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.43779157452195455,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",34.83343631788709,4,94
45,7215.0,11428.0,"(182.98461538461538, 302.163270963271, 354.5124047124047)",0.6313440672033601,245.39819616,312.85271541542073,0.6058871935565538,24.18606284417102,13.22427968294749,6.835867872691182,0.516917974859979,0.5467727330467356,0.28263665387517445,0.15453801569851336,0.14609996674235604,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.46227608008429927,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",30.78192215850748,5,94
46,11389.0,12576.0,"(178.48889279128983, 373.0181754324348, 308.93195188339627)",0.9056138676844784,387.365219136,328.03114503982124,0.7833986045487636,20.102925206048393,16.537492661979318,8.360590376105781,0.505553686220359,0.8226411078226397,0.4158892444961353,0.3421275888238214,0.21025434061442136,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.44687976983318434,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",34.206094819433666,3,94
47,9791.0,11895.0,"(185.07394546011642, 334.8045143499132, 179.37973649269736)",0.823118957545187,333.013685184,308.4913925110253,0.7531517005650364,18.88525377923429,14.960873877112066,9.375707947375494,0.6266818385334393,0.7921987203350497,0.49645655054340687,0.39329224404243984,0.31112030384651157,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.4694313200688918,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",32.85455769627543,5,94
48,19989.0,23997.0,"(198.24103256791236, 228.26199409675323, 326.8193006153384)",0.8329791223902988,679.8703455360001,533.6510305155067,0.7006656677464543,30.048828621374433,18.412841250760913,9.506350459134866,0.5162891663306995,0.6127640276021751,0.31636342896816877,0.19385612892056972,0.16333501099949732,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.5145240841366862,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",26.469537055333273,3,94
49,17485.0,18959.0,"(193.45358879039176, 149.50151558478697, 181.42545038604518)",0.9222532834010233,594.70373664,409.714703970795,0.8347114143221046,21.542543462048368,17.41352782600624,11.399726987590501,0.6546477601491855,0.8083320271203704,0.5291727510112012,0.4277472825217474,0.3464217561814655,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.4981287287342184,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",49.956400810902466,1,94
50,9704.0,12532.0,"(188.64148804616653, 203.83769579554823, 274.3709810387469)",0.7743376954995213,330.054621696,348.1574415530188,0.6633850110138605,18.155658376857243,13.066418557347049,11.144344296690752,0.8528996869172277,0.7196885007487597,0.6138220969665461,0.4417607046923134,0.5235286743256434,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.48164893166495387,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",25.113222656912846,5,94
51,8524.0,11106.0,"(194.2480056311591, 227.7694744251525, 195.53343500703895)",0.7675130560057627,289.92019737600003,319.9571527130269,0.66208123979185,24.091750595763063,14.121832641945394,6.619313935185965,0.46872910216517777,0.5861688043719394,0.2747543773904949,0.16105244489094303,0.1287853726301991,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.5008493343532846,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",27.798391723637724,5,94
52,10927.0,12886.0,"(209.94573075867117, 357.4225313443763, 220.46279857234373)",0.8479745460189353,371.651571648,366.9251792973008,0.6812877683855217,25.167700474331866,15.603575436014248,7.170087931931157,0.459515702752463,0.6199841519859188,0.2848924532951993,0.1766288060634121,0.13091255588481676,20231108_P021N_A010,P021N_A010,20231108,40x,0.324,0.324,0.324,94,0.5546086669817506,"(198.82723781763713, 279.90533655546517, 263.5194220310161)",28.954814657532598,4,94
