label,area,area_convex,centroid,solidity,volume_um,surface_area_um,sphericity,ellipsoid_r_axis_major,ellipsoid_r_axis_medium,ellipsoid_r_axis_minor,aspect_ratio_minor_per_medium,aspect_ratio_medium_per_major,aspect_ratio_minor_per_major,prolate_ratio,oblate_ratio,img_name,organoid,date,magnification,spacing_x_um,spacing_y_um,spacing_z_um,count,relative_z_position,organoid_center,distance_to_organoid_center_um,neighborhood_density,nuc_count_per_organoid
28,17761.0,18950.0,"(164.5548674061145, 176.6798603682225, 184.24632622037046)",0.9372559366754617,604.091110464,394.1857488634461,0.876701000258843,20.40019805022442,15.833319496413367,13.293581035960928,0.8395953254762685,0.7761355775778453,0.6516398028701827,0.5057608347733626,0.5471137323840825,20240305_P013T_C002,P013T_C002,20240305,40x,0.324,0.324,0.324,34,0.8956409959872602,"(125.37956178809428, 184.24942400814876, 227.64596239817408)",19.100978302270693,2,34
29,2831.0,3080.0,"(159.05121865065348, 165.55068880254328, 365.3073119039209)",0.9191558441558442,96.288606144,114.05574929855503,0.890738469463897,10.777640326030943,8.480147358519151,7.5108787821998035,0.8857014465266785,0.7868278307671189,0.6968945478778859,0.548336025380189,0.617240509131999,20240305_P013T_C002,P013T_C002,20240305,40x,0.324,0.324,0.324,34,0.8584541800719829,"(125.37956178809428, 184.24942400814876, 227.64596239817408)",46.315083570172405,0,34
30,3285.0,3560.0,"(162.31750380517505, 45.67305936073059, 396.2879756468798)",0.922752808988764,111.73015584000001,124.35119435635535,0.9021548742966495,10.771376319652784,8.988072359041231,8.1708761135997,0.9090799213894287,0.8344404737435598,0.7585730802749531,0.6329840804737433,0.6896035561844912,20240305_P013T_C002,P013T_C002,20240305,40x,0.324,0.324,0.324,34,0.8805236743592909,"(125.37956178809428, 184.24942400814876, 227.64596239817408)",71.72627452737024,0,34
31,14856.0,15932.0,"(168.43302369413033, 199.34901723209478, 239.5632067851373)",0.9324629676123525,505.285599744,357.2683347702904,0.8587120284055026,21.49488827275943,13.989668165830762,12.05482426638735,0.8616947967236852,0.6508369798581337,0.5608228390591118,0.3650042428086965,0.48325812230104126,20240305_P013T_C002,P013T_C002,20240305,40x,0.324,0.324,0.324,34,0.9218447546900698,"(125.37956178809428, 184.24942400814876, 227.64596239817408)",15.27830584001083,2,34
32,3061.0,3391.0,"(167.58804312316238, 308.29336818033323, 404.34890558640967)",0.9026835741669124,104.111417664,123.21885245982017,0.8685720928762574,11.635262384011673,9.321346763555148,6.919248779139573,0.7423014028608653,0.801129055444754,0.5946792217292408,0.47641480319656804,0.44143122054182304,20240305_P013T_C002,P013T_C002,20240305,40x,0.324,0.324,0.324,34,0.916135426507854,"(125.37956178809428, 184.24942400814876, 227.64596239817408)",71.27439319055041,0,34
33,2500.0,2863.0,"(168.2048, 299.0288, 255.642)",0.8732099196646874,85.03056000000001,110.117667859568,0.8492009648920169,10.11114272413283,8.330998433826299,7.49363566687089,0.8994883058007226,0.8239423239415105,0.7411264850396594,0.6106454784181801,0.6666346064123678,20240305_P013T_C002,P013T_C002,20240305,40x,0.324,0.324,0.324,34,0.9203027027027028,"(125.37956178809428, 184.24942400814876, 227.64596239817408)",40.71596544019914,0,34
34,1822.0,1956.0,"(168.7047200878156, 261.1009879253568, 153.86443468715697)",0.9314928425357873,61.970272128,83.14586348950087,0.9108196931332695,8.485954700042736,7.928217409411327,6.508069906730455,0.8208742988057994,0.9342752453499898,0.7669225369182892,0.7165167413437713,0.6295469997311656,20240305_P013T_C002,P013T_C002,20240305,40x,0.324,0.324,0.324,34,0.9236805411338891,"(125.37956178809428, 184.24942400814876, 227.64596239817408)",37.26274129075277,0,34
1,8727.0,11265.0,"(30.252549558840382, 68.06932508307551, 79.3017073450212)",0.7747003994673768,296.824678848,311.2226467160497,0.691426897904436,18.47221200692104,12.351673942841778,10.314748362605213,0.8350891069775175,0.6686624178097317,0.5583927013581566,0.37337621377745234,0.4663076623199466,20240305_P013T_A011a,P013T_A011a,20240305,40x,0.324,0.324,0.324,8,0.09889962357343568,"(84.82592633722007, 80.46625948547103, 75.07176753655376)",18.18396370023598,0,8
2,15670.0,16894.0,"(51.495405232929166, 62.99412890874282, 49.225398851308235)",0.927548241979401,532.97155008,368.3875692984939,0.8629424672434736,19.274786718320474,16.53237913351951,11.973853118077372,0.7242667870954099,0.8577204705360326,0.6212184494210956,0.5328317807431266,0.4499278904466093,20240305_P013T_A011a,P013T_A011a,20240305,40x,0.324,0.324,0.324,8,0.2574283972606654,"(84.82592633722007, 80.46625948547103, 75.07176753655376)",14.791704533267525,0,8
3,17041.0,18204.0,"(56.338301742855464, 103.19277037732527, 58.67724898773546)",0.9361129422105032,579.602309184,386.2222885500663,0.8704293560902228,20.756137165122812,14.456197385715951,13.863798715179549,0.9590211274285901,0.6964782160915353,0.6679373240255573,0.4652037958982739,0.6405660055386255,20240305_P013T_A011a,P013T_A011a,20240305,40x,0.324,0.324,0.324,8,0.2935694159914587,"(84.82592633722007, 80.46625948547103, 75.07176753655376)",12.947111719238782,0,8
4,15499.0,17526.0,"(62.305116459126396, 97.71617523711207, 116.36763662171754)",0.8843432614401461,527.155459776,407.35710373670895,0.7747019269586322,22.830222724068044,17.823205614134075,9.743794954105722,0.5466914967517821,0.7806847015708052,0.42679368799296175,0.33319130294308863,0.23332448009308532,20240305_P013T_A011a,P013T_A011a,20240305,40x,0.324,0.324,0.324,8,0.3380978840233313,"(84.82592633722007, 80.46625948547103, 75.07176753655376)",16.232675735571778,0,8
5,15830.0,17151.0,"(68.69222994314593, 45.8481364497789, 98.44491471888819)",0.9229782519969681,538.41350592,396.936326417642,0.8063196470533242,24.001388834763148,16.12938527289493,10.009890624411025,0.6205996356992242,0.6720188312408588,0.4170546418510954,0.2802685729803481,0.25882395879946024,20240305_P013T_A011a,P013T_A011a,20240305,40x,0.324,0.324,0.324,8,0.38576291002347707,"(84.82592633722007, 80.46625948547103, 75.07176753655376)",14.507874200253358,0,8
6,21619.0,23558.0,"(105.81511633285535, 58.764512697164534, 58.03399787224201)",0.9176925036081162,735.3102706560001,490.65379055467054,0.802951636493686,25.341170789241204,19.60360761632649,10.62792903470465,0.5421414896028313,0.7735872892127524,0.4193937653116178,0.32443768602014367,0.22737076065618064,20240305_P013T_A011a,P013T_A011a,20240305,40x,0.324,0.324,0.324,8,0.6627993756183236,"(84.82592633722007, 80.46625948547103, 75.07176753655376)",11.23209218864863,0,8
7,24522.0,26249.0,"(116.14342223309681, 117.28048283174293, 67.75662670255281)",0.9342070174101871,834.047756928,495.3423421543059,0.8650461620710936,22.939003223143732,18.484529800401518,14.150605962948358,0.765537782986559,0.8058122500175603,0.6168797233818538,0.4970892378885418,0.472244735807106,20240305_P013T_A011a,P013T_A011a,20240305,40x,0.324,0.324,0.324,8,0.739876285321618,"(84.82592633722007, 80.46625948547103, 75.07176753655376)",15.83821192189511,0,8
8,16167.0,18368.0,"(138.43650646378424, 70.67804787530154, 86.52452526752026)",0.8801720383275261,549.875625408,394.43054870831105,0.8229179964228074,20.25086960966306,17.371882145861505,11.649839196572847,0.6706146805945367,0.8578338847025219,0.5752759965929523,0.493491242933447,0.3857885287088864,20240305_P013T_A011a,P013T_A011a,20240305,40x,0.324,0.324,0.324,8,0.9062425855506288,"(84.82592633722007, 80.46625948547103, 75.07176753655376)",18.042666774866753,0,8
1,10395.0,12467.0,"(32.656661856661856, 298.1296777296777, 111.05406445406446)",0.8338012352610893,353.55706848,310.753117514065,0.7781111640334322,17.095500949525047,15.100849023068367,10.286885246273263,0.681212376241813,0.8833229905139401,0.6017305533570256,0.5315224318749359,0.4099063001096405,20240305_P013T_A010,P013T_A010,20240305,40x,0.324,0.324,0.324,12,0.14245973694249556,"(72.66280130152546, 279.24808845192933, 129.77363601534634)",15.563565086380914,0,12
2,9657.0,12198.0,"(33.153153153153156, 254.31562597079838, 122.75996686341514)",0.7916871618298081,328.456047168,317.0608499978983,0.7260942756999323,18.81223673071848,14.506566746612108,9.451137579673572,0.6515075375695499,0.7711239739464022,0.5023930814266663,0.38740734943290933,0.3273128793722658,20240305_P013T_A010,P013T_A010,20240305,40x,0.324,0.324,0.324,12,0.14588381484933208,"(72.66280130152546, 279.24808845192933, 129.77363601534634)",15.30649363650184,0,12
3,8141.0,9276.0,"(39.81058837980592, 300.549686770667, 152.21840068787617)",0.8776412246658042,276.893515584,251.34553451248502,0.8173752331467622,15.102865359971885,11.961402419619198,11.356281315023882,0.9494105219967526,0.7919955673657323,0.7519289250318141,0.5955243755992767,0.7138892332189117,20240305_P013T_A010,P013T_A010,20240305,40x,0.324,0.324,0.324,12,0.19179716124004084,"(72.66280130152546, 279.24808845192933, 129.77363601534634)",14.622394769204712,0,12
4,25269.0,29189.0,"(55.23542680755075, 254.87423325022755, 92.05298982943528)",0.8657028332591045,859.454888256,577.4162354281373,0.7570836331281371,29.300521049607067,18.997539177092726,11.218692185194694,0.5905339676163015,0.6483686465823956,0.3828837093443136,0.24824979242601994,0.22610583601474424,20240305_P013T_A010,P013T_A010,20240305,40x,0.324,0.324,0.324,12,0.29817535729345346,"(72.66280130152546, 279.24808845192933, 129.77363601534634)",15.60807694861044,0,12
5,23340.0,26167.0,"(63.976392459297344, 253.16101113967437, 145.7630676949443)",0.8919631597049719,793.8453081600001,525.0308472416992,0.7896898555090537,29.407045842119967,15.984304559955994,12.236068846327875,0.7655052367421583,0.5435535635157727,0.4160930993211854,0.22616888689035267,0.3185214465026424,20240305_P013T_A010,P013T_A010,20240305,40x,0.324,0.324,0.324,12,0.35845787902963683,"(72.66280130152546, 279.24808845192933, 129.77363601534634)",10.305294715569032,0,12
6,25984.0,30466.0,"(81.06577124384236, 313.73568349753697, 100.4600138546798)",0.8528851834832272,883.7736284160001,588.687253789843,0.756531212650987,24.688935164402533,23.083587900732763,11.46148149192349,0.49652079829235113,0.9349770553902048,0.4642355539273763,0.43404959121845893,0.23050260783171272,20240305_P013T_A010,P013T_A010,20240305,40x,0.324,0.324,0.324,12,0.476315663750637,"(72.66280130152546, 279.24808845192933, 129.77363601534634)",14.915591030355413,0,12
7,12729.0,15913.0,"(77.04155864561238, 273.95215649304737, 177.2910676408202)",0.7999120216175454,432.941599296,365.3844984394649,0.7574492691926171,21.07103244615179,14.239179153923947,11.30422064235603,0.7938814815207155,0.6757703586814254,0.5364815735177952,0.36253834536209595,0.42590278639287193,20240305_P013T_A010,P013T_A010,20240305,40x,0.324,0.324,0.324,12,0.4485624734180164,"(72.66280130152546, 279.24808845192933, 129.77363601534634)",15.555802213431699,1,12
8,25155.0,27189.0,"(84.45978930630093, 317.32299741602066, 139.7349632279865)",0.925190334326382,855.57749472,531.664663833134,0.8197584386629132,26.583689469287155,19.624779172269434,11.840569871207357,0.6033479290273256,0.7382263171160822,0.445407319585458,0.32881140515411844,0.2687355838454983,20240305_P013T_A010,P013T_A010,20240305,40x,0.324,0.324,0.324,12,0.49972268487104093,"(72.66280130152546, 279.24808845192933, 129.77363601534634)",13.312006980204801,0,12
9,16049.0,18086.0,"(92.2683033210792, 246.9860427440962, 109.46787961866782)",0.8873714475284751,545.862182976,412.663121172734,0.7827272811449512,25.837291963802073,14.787454036983934,10.464296288011559,0.70764691892465,0.5723298733358391,0.4050074714746417,0.23179787484915018,0.2866022893304933,20240305_P013T_A010,P013T_A010,20240305,40x,0.324,0.324,0.324,12,0.5535745056626152,"(72.66280130152546, 279.24808845192933, 129.77363601534634)",13.888754402177598,0,12
10,11065.0,12035.0,"(90.50772706732941, 293.3906913691821, 172.83931314957073)",0.9194017449106772,376.34525856,306.23159778958535,0.8231742122683992,21.63774386123848,12.86061572990921,9.707819675435765,0.7548487474716188,0.5943602906284291,0.448652120927737,0.26666100498567086,0.3386644915327875,20240305_P013T_A010,P013T_A010,20240305,40x,0.324,0.324,0.324,12,0.5414326004643408,"(72.66280130152546, 279.24808845192933, 129.77363601534634)",15.783513395858328,1,12
11,12481.0,14174.0,"(97.02924445156638, 250.32064738402372, 163.72045509173944)",0.8805559475095245,424.506567744,339.56062205286725,0.804432756059133,19.59441151250898,16.240452286089987,9.66523353643002,0.5951332737640768,0.8288308263671077,0.4932648030924419,0.40883307436491734,0.29355829709699766,20240305_P013T_A010,P013T_A010,20240305,40x,0.324,0.324,0.324,12,0.5864085824245957,"(72.66280130152546, 279.24808845192933, 129.77363601534634)",16.466427579961866,0,12
12,5056.0,7758.0,"(136.13548259493672, 285.51760284810126, 128.09276107594937)",0.6517143593709719,171.965804544,247.48065463391515,0.604279135107589,19.83319819688226,12.961092075635099,5.603368475347822,0.4323222489778705,0.6535048935109495,0.2825247052806975,0.18463127743867466,0.12214171597876121,20240305_P013T_A010,P013T_A010,20240305,40x,0.324,0.324,0.324,12,0.8561067765168049,"(72.66280130152546, 279.24808845192933, 129.77363601534634)",20.672402070815178,0,12
1,3270.0,3762.0,"(15.542507645259938, 131.88562691131497, 112.02385321100917)",0.8692185007974481,111.21997248,135.43025691418327,0.8258292815886239,11.195108264604533,9.347415638185982,7.776712721177522,0.8319639376479807,0.8349553588275351,0.6946527480904388,0.5800040345423857,0.5779260355993123,20241009_P013T_A004,P013T_A004,20241009,40x,0.324,0.324,0.324,18,0.05372646317773546,"(108.62455617913183, 120.59024871589297, 120.92223553562461)",30.516318936493413,2,18
2,8005.0,12011.0,"(20.091692692067458, 105.1156777014366, 122.12292317301686)",0.6664724002997252,272.26785312,340.6324751387382,0.5963881223527538,18.92863504863612,17.015749603432212,8.008679694032592,0.4706627613053954,0.8989422406692902,0.42309863724746744,0.38034123699136163,0.19913677291144286,20241009_P013T_A004,P013T_A004,20241009,40x,0.324,0.324,0.324,18,0.08233768988721671,"(108.62455617913183, 120.59024871589297, 120.92223553562461)",29.1221248514742,3,18
3,9318.0,13368.0,"(23.176754668383772, 140.35576303927883, 139.5099806825499)",0.6970377019748654,316.925903232,364.76086583206387,0.6162842152520289,24.711509930343393,14.696242006409033,7.111515367744996,0.4839002627095868,0.5947124254177378,0.2877814988962989,0.17114723319896993,0.13925754291887768,20241009_P013T_A004,P013T_A004,20241009,40x,0.324,0.324,0.324,18,0.10174059539864008,"(108.62455617913183, 120.59024871589297, 120.92223553562461)",29.047294087411625,1,18
4,1422.0,1927.0,"(20.86849507735584, 102.24542897327707, 132.62165963431787)",0.737934613388687,48.365382528,92.74402855126854,0.6921835160487174,9.139928139568612,8.830891432153631,4.883698555034157,0.5530244135096503,0.9661882782122654,0.5343257058982368,0.5162592337863707,0.29549516012750227,20241009_P013T_A004,P013T_A004,20241009,40x,0.324,0.324,0.324,18,0.08722323948022538,"(108.62455617913183, 120.59024871589297, 120.92223553562461)",29.293856125591017,2,18
5,8275.0,12412.0,"(44.17679758308157, 118.0055589123867, 66.62549848942598)",0.6666935223976796,281.4511536,312.2075058014983,0.6652366074812189,26.46430781606958,11.729557226293068,8.324619775428804,0.7097130449876037,0.4432217652475565,0.31456026861862424,0.1394199575338922,0.22324752607344236,20241009_P013T_A004,P013T_A004,20241009,40x,0.324,0.324,0.324,18,0.23381633700051305,"(108.62455617913183, 120.59024871589297, 120.92223553562461)",27.316735451544943,0,18
6,2359.0,4016.0,"(41.79270877490462, 78.28401865197118, 97.24586689275117)",0.5874003984063745,80.23483641600001,149.38443859379504,0.6022184816009629,13.838823652372552,9.989440277203828,6.527483865495174,0.6534383993857061,0.7218417206646911,0.4716790985609598,0.34047765210681363,0.3082132351873663,20241009_P013T_A004,P013T_A004,20241009,40x,0.324,0.324,0.324,18,0.21882206776669572,"(108.62455617913183, 120.59024871589297, 120.92223553562461)",26.750871907060585,2,18
7,9924.0,12810.0,"(63.75574365175333, 64.84028617492946, 82.48659814590891)",0.7747072599531616,337.537310976,345.27084649641574,0.6790035930605911,20.928407107506285,16.712039759366522,7.6955500783750574,0.4604794022262882,0.7985337667371971,0.3677083515646508,0.2936275350356461,0.16932212192210422,20241009_P013T_A004,P013T_A004,20241009,40x,0.324,0.324,0.324,18,0.3569543625896436,"(108.62455617913183, 120.59024871589297, 120.92223553562461)",26.31902652181928,2,18
8,8945.0,11079.0,"(67.8581330352152, 97.00268306316377, 182.02638345444382)",0.8073833378463761,304.23934368,322.8446810310371,0.6775906519663147,22.904058296474627,15.268954613614452,6.719212120721949,0.4400571152874351,0.6666484347869756,0.2933633871232402,0.1955702428495137,0.12909664586840416,20241009_P013T_A004,P013T_A004,20241009,40x,0.324,0.324,0.324,18,0.38275555368059877,"(108.62455617913183, 120.59024871589297, 120.92223553562461)",24.996324718709847,0,18
9,20826.0,24575.0,"(81.92341304139057, 87.4765197349467, 58.638624795928166)",0.8474465920651069,708.338577024,549.6540302859119,0.699125759599142,30.930398131720228,18.02085775015922,9.94977730294583,0.5521256224808677,0.582626116657651,0.32168280733321625,0.18742080483208312,0.1776093202402451,20241009_P013T_A004,P013T_A004,20241009,40x,0.324,0.324,0.324,18,0.47121643422258225,"(108.62455617913183, 120.59024871589297, 120.92223553562461)",24.437243869165457,1,18
10,9221.0,11731.0,"(88.99793948595597, 134.0906626179373, 185.4895347576185)",0.7860369959935214,313.626717504,353.46879780595833,0.6315509752386472,25.283610767757537,17.3208255563293,5.724111021605097,0.33047564638242183,0.6850613907732422,0.2263961059274281,0.15509523119229016,0.07481839944483004,20241009_P013T_A004,P013T_A004,20241009,40x,0.324,0.324,0.324,18,0.5157103112324275,"(108.62455617913183, 120.59024871589297, 120.92223553562461)",22.298171943447347,0,18
11,16769.0,22183.0,"(111.99916512612559, 191.78895581131852, 104.9602838571173)",0.7559392327457963,570.3509842560001,507.5291571894659,0.6553167330597066,32.93801732280895,18.316171308433084,8.262973670167437,0.4511299622079326,0.5560799585756937,0.25086433069684144,0.1395006266220187,0.11317241602658439,20241009_P013T_A004,P013T_A004,20241009,40x,0.324,0.324,0.324,18,0.6603721077114817,"(108.62455617913183, 120.59024871589297, 120.92223553562461)",23.66626008746416,1,18
12,16063.0,19314.0,"(117.42046940173068, 183.31388906181908, 138.9881715744257)",0.8316765040902971,546.338354112,472.093143615421,0.6845905366307445,31.1431083378393,17.4187062320737,7.746512403012351,0.4447237527175477,0.5593117438091346,0.24873921764579396,0.1391227655751889,0.11062023831946435,20241009_P013T_A004,P013T_A004,20241009,40x,0.324,0.324,0.324,18,0.6944683610171741,"(108.62455617913183, 120.59024871589297, 120.92223553562461)",21.339775378310655,1,18
13,17698.0,23541.0,"(133.77703695332806, 77.13267035823257, 169.93858063057974)",0.7517947410900132,601.9483403520001,523.1949671241116,0.6589615094181018,32.18201307677508,17.99357906540932,8.936761838807604,0.4966639380815319,0.5591191272740741,0.2776943076086509,0.15526419891912716,0.13792074839973686,20241009_P013T_A004,P013T_A004,20241009,40x,0.324,0.324,0.324,18,0.7973398550523778,"(108.62455617913183, 120.59024871589297, 120.92223553562461)",22.735037502436413,1,18
14,20870.0,26246.0,"(142.47623382846191, 58.1379971250599, 145.2422616195496)",0.7951687876247809,709.83511488,544.9645003705712,0.7061347183471536,26.353019894974043,20.45288242408909,11.037827750722256,0.539671011735836,0.7761115236736035,0.4188448912007748,0.325070346692738,0.22603844619470825,20241009_P013T_A004,P013T_A004,20241009,40x,0.324,0.324,0.324,18,0.8520517850846662,"(108.62455617913183, 120.59024871589297, 120.92223553562461)",24.327380884479165,1,18
15,14637.0,20872.0,"(142.5022887203662, 67.80679100908657, 88.5259274441484)",0.701274434649291,497.836922688,478.4357387309005,0.6349193746708114,31.071579530354132,18.36959940296164,8.52182026630503,0.46390887897811744,0.5912026256990314,0.2742641473369572,0.1621456840407151,0.12723357313497705,20241009_P013T_A004,P013T_A004,20241009,40x,0.324,0.324,0.324,18,0.8522156523293473,"(108.62455617913183, 120.59024871589297, 120.92223553562461)",22.872001878652934,0,18
16,23110.0,25904.0,"(143.08398961488533, 161.50995240155777, 79.05473820856771)",0.8921402100061766,786.02249664,553.4570167651705,0.7442009339654327,28.455452306379946,21.816110987364286,9.398290466778198,0.4307958678896349,0.7666759520274058,0.3302808321437584,0.2532183714202198,0.1422836177306812,20241009_P013T_A004,P013T_A004,20241009,40x,0.324,0.324,0.324,18,0.8558741485212914,"(108.62455617913183, 120.59024871589297, 120.92223553562461)",22.009980903494277,1,18
17,14960.0,19652.0,"(146.3976604278075, 128.09411764705882, 175.4446524064171)",0.7612456747404844,508.82287104,487.2561398208134,0.6325641188347284,27.22308130668936,21.2313974515317,7.5611309712893515,0.35612968899246283,0.7799042735957534,0.2777470663995483,0.2166161240636912,0.09891397637544004,20241009_P013T_A004,P013T_A004,20241009,40x,0.324,0.324,0.324,18,0.8767148454579088,"(108.62455617913183, 120.59024871589297, 120.92223553562461)",21.627599197420462,0,18
18,21334.0,24015.0,"(153.86706665416705, 165.82975532014623, 125.60579356895097)",0.8883614407661878,725.6167868160001,519.6876614173611,0.7514151256059958,30.600926325924615,17.310352878439367,10.275469181435959,0.5936025252399334,0.5656806821489686,0.3357894814030759,0.18994962289854037,0.1993254841098735,20241009_P013T_A004,P013T_A004,20241009,40x,0.324,0.324,0.324,18,0.9236922431079688,"(108.62455617913183, 120.59024871589297, 120.92223553562461)",20.785132655567537,1,18
1,1286.0,2112.0,"(35.58631415241057, 121.04898911353033, 114.13919129082426)",0.6089015151515151,43.739720064000004,98.48724413099569,0.6095670343003262,11.278203553924339,6.351689969507724,5.645762563211867,0.8888599082000583,0.5631827745561131,0.5005905892918008,0.28192399699403603,0.44495490524372316,20241009_P013T_A006,P013T_A006,20241009,40x,0.324,0.324,0.324,30,0.03541029114199234,"(154.77355485607092, 127.59487988808246, 118.18238917359648)",38.69704207702893,0,30
2,1561.0,2165.0,"(50.005765534913515, 145.58424087123637, 85.64125560538116)",0.7210161662817552,53.093081664,102.91743495208229,0.6637743406837114,11.450321154435706,7.632247660764361,4.875352444634192,0.6387833127713168,0.6665531523373672,0.4257830307882276,0.2838070213836514,0.27198309492871564,20241009_P013T_A006,P013T_A006,20241009,40x,0.324,0.324,0.324,30,0.11293422330598665,"(154.77355485607092, 127.59487988808246, 118.18238917359648)",36.01917218662405,0,30
3,1639.0,2316.0,"(62.36363636363637, 135.07321537522878, 158.32763880414888)",0.707685664939551,55.746035136,121.48483445341695,0.5809044647323647,12.043283860684104,8.26414517770635,4.801028150862666,0.5809467340692525,0.6862036362594641,0.398647761391381,0.27355354345346083,0.23159311502434138,20241009_P013T_A006,P013T_A006,20241009,40x,0.324,0.324,0.324,30,0.1793743890518084,"(154.77355485607092, 127.59487988808246, 118.18238917359648)",32.7338782720557,0,30
4,11160.0,12089.0,"(92.91827956989248, 60.26424731182796, 153.61505376344087)",0.9231532798411779,379.57641984,304.4320151104016,0.8327729669965391,18.184477684566694,15.859649377215078,9.342085051128938,0.5890473886863058,0.8721531435942911,0.5137395317687699,0.44805954762079186,0.3026169296533194,20241009_P013T_A006,P013T_A006,20241009,40x,0.324,0.324,0.324,30,0.3436466643542606,"(154.77355485607092, 127.59487988808246, 118.18238917359648)",31.770117149423612,0,30
5,9271.0,11370.0,"(96.6633588609643, 132.09319383022327, 45.59076690756121)",0.815391380826737,315.327328704,306.95749219329184,0.7298724330944395,19.545189527552687,16.033056481436528,7.549835065392199,0.470891814928338,0.820307035592306,0.3862758687885457,0.3168648128467745,0.18189414491685882,20241009_P013T_A006,P013T_A006,20241009,40x,0.324,0.324,0.324,30,0.3637814992524962,"(154.77355485607092, 127.59487988808246, 118.18238917359648)",30.162596073669796,0,30
6,10660.0,12146.0,"(101.43058161350844, 165.57617260787993, 169.4779549718574)",0.8776551951259673,362.57030784,317.14163611632057,0.7753402899553833,19.34362682115264,15.540269163963833,8.783182992006157,0.5651886012613854,0.8033792890881373,0.4540608166820905,0.36478305610883693,0.25662999786815305,20241009_P013T_A006,P013T_A006,20241009,40x,0.324,0.324,0.324,30,0.3894117291048841,"(154.77355485607092, 127.59487988808246, 118.18238917359648)",26.951048506349398,2,30
7,7735.0,9340.0,"(97.8262443438914, 180.1935358758888, 146.8792501616031)",0.8281584582441114,263.08455264,253.82696242355593,0.7822458558582939,16.402229425052933,12.509044937543264,9.780725443416074,0.7818922621391571,0.7626429684270127,0.5963046357879188,0.45476753752408705,0.466245980600282,20241009_P013T_A006,P013T_A006,20241009,40x,0.324,0.324,0.324,30,0.37003357174135165,"(154.77355485607092, 127.59487988808246, 118.18238917359648)",26.782719984710432,1,30
8,12965.0,14318.0,"(103.29888160431932, 182.79143848823756, 84.78241419205554)",0.905503561949993,440.96848416,349.6113620290307,0.8013771479890428,20.27530628107663,15.762270317807218,9.878671751825319,0.6267289897106395,0.7774121929057356,0.4872267582485445,0.3787760225723536,0.3053591339571003,20241009_P013T_A006,P013T_A006,20241009,40x,0.324,0.324,0.324,30,0.3994563527113942,"(154.77355485607092, 127.59487988808246, 118.18238917359648)",26.741014509119672,1,30
9,10906.0,12952.0,"(109.32404181184668, 39.987071336878785, 104.0759215110948)",0.8420321185917233,370.937314944,378.8960211787069,0.6589175815220979,21.448061712400296,20.621845801610707,6.29442530878056,0.3052309366162035,0.9614782947816721,0.29347292045235995,0.28216784312113236,0.08957701438116641,20241009_P013T_A006,P013T_A006,20241009,40x,0.324,0.324,0.324,30,0.43184968716046607,"(154.77355485607092, 127.59487988808246, 118.18238917359648)",32.30229431070958,0,30
10,12885.0,14457.0,"(112.0441598758246, 103.48614668218859, 183.925572370974)",0.8912637476654908,438.24750624,340.28672640739126,0.8199463141592154,21.220183539791492,13.245210632504714,11.276526361601489,0.8513663296473422,0.6241798336789909,0.5314056940391709,0.33169271772143843,0.4524209152878274,20241009_P013T_A006,P013T_A006,20241009,40x,0.324,0.324,0.324,30,0.446473977827014,"(154.77355485607092, 127.59487988808246, 118.18238917359648)",26.57826792502809,0,30
11,13930.0,14963.0,"(126.65175879396985, 167.8259152907394, 58.066475233309404)",0.9309630421706877,473.79028032,354.7903062190303,0.8283931083933022,20.020007890016373,17.746054455510475,9.429609124837963,0.5313636982506778,0.8864159571265764,0.47100926116719183,0.41751012505299795,0.2502772229241184,20241009_P013T_A006,P013T_A006,20241009,40x,0.324,0.324,0.324,30,0.5250094558815583,"(154.77355485607092, 127.59487988808246, 118.18238917359648)",25.145603747133862,2,30
12,14300.0,15465.0,"(141.8111888111888, 188.7804195804196, 114.6637062937063)",0.9246686065308761,486.37480320000003,389.79211238109883,0.7672998674040251,25.03742686021332,16.596674465834468,8.390191120239955,0.5055344754463799,0.662874606024633,0.33510596624338856,0.22213323535009016,0.16940761886380373,20241009_P013T_A006,P013T_A006,20241009,40x,0.324,0.324,0.324,30,0.6065117678020904,"(154.77355485607092, 127.59487988808246, 118.18238917359648)",20.296148079871564,1,30
13,17935.0,19639.0,"(145.71614162252578, 153.90722051853916, 174.7849456370226)",0.9132338713783797,610.00923744,447.9625612545259,0.7764854934060919,27.76620441970146,16.812776868090634,9.363319456463438,0.5569168930228476,0.6055122484138005,0.3372200000738924,0.20419084045484456,0.1878035147063166,20241009_P013T_A006,P013T_A006,20241009,40x,0.324,0.324,0.324,30,0.627506137755515,"(154.77355485607092, 127.59487988808246, 118.18238917359648)",20.43570869371013,1,30
14,13553.0,15316.0,"(150.04257359994097, 90.93654541429942, 52.817900095919725)",0.884891616610081,460.967671872,409.8621973129185,0.7040874010191934,24.754029870928143,19.22486621410597,7.099660210007743,0.3692956887678349,0.7766358170507104,0.28680825897951234,0.2227455665494453,0.10591705354414258,20241009_P013T_A006,P013T_A006,20241009,40x,0.324,0.324,0.324,30,0.6507665247308655,"(154.77355485607092, 127.59487988808246, 118.18238917359648)",24.3296432605164,0,30
